SRX,index,!Sample_status,!Sample_submission_date,!Sample_last_update_date,!Sample_type,!Sample_channel_count,!Sample_source_name_ch1,!Sample_organism_ch1,!Sample_characteristics_ch1,!Sample_characteristics_ch1,!Sample_characteristics_ch1,!Sample_characteristics_ch1,!Sample_molecule_ch1,!Sample_extract_protocol_ch1,!Sample_extract_protocol_ch1,!Sample_taxid_ch1,!Sample_description,!Sample_data_processing,!Sample_data_processing,!Sample_data_processing,!Sample_data_processing,!Sample_data_processing,!Sample_data_processing,!Sample_data_processing,!Sample_platform_id,!Sample_contact_name,!Sample_contact_email,!Sample_contact_laboratory,!Sample_contact_institute,!Sample_contact_address,!Sample_contact_city,!Sample_contact_zip/postal_code,!Sample_contact_country,!Sample_data_row_count,!Sample_instrument_model,!Sample_library_selection,!Sample_library_source,!Sample_library_strategy,!Sample_relation,!Sample_relation,!Sample_supplementary_file_1,!series_matrix_table_begin,ID_REF,!series_matrix_table_end,ct
SRX259184,GSM1112569,Public on Jan 10 2014,Apr 02 2013,May 15 2019,SRA,1,8-cell stage blastomere,Mus musculus,strain: CAST/EiJ(mother) x C57BL/6J(father),cross: first generation cross,developmental stage: 8-cell stage blastomere,,polyA RNA,We used lysis buffer of the kit 'SMARTer Ultra Low Input RNA for Illumina Sequencing' from Clontech,We used the kit 'SMARTer Ultra Low Input RNA for Illumina Sequencing' from Clontech,10090,8-cell stage embryo 5 cell 2,"For expression values, we aligned reads using bowtie 0.12.7, option --best, against the genome and transcriptome (Ensembl, version 16 May 2011) with the genotype of both strains, in mm9 coordinates",Non-uniquely mapped reads were removed,"Rpkmforgenes (available at http://sandberg.cmb.ki.se/rnaseq/), options -readcount -fulltranscript -mRNAnorm -rmnameoverlap -u, was used to generate RPKM values and read counts. We used a file with unique positions from Storvall et al. 2013 PLOS ONE.","For allelic ratios, we aligned using gsnap version 2012-07-20, with tolerance for known SNP positions",We used samtools mpileup to extract allelic counts,Genome_build: mm9,Supplementary_files_format_and_content: gene expression values (tab-delimited text),GPL13112,"Daniel,,Ramsköld",daniel.ramskold@ki.se,"Rickard Sandberg's group (rickard.sandberg@ki.se)  (2008-2014, 2018-); Rheumatology unit (2014-2018)",Karolinska Institutet,Nobels väg 3,Stockholm,17177,Sweden,0,Illumina HiSeq 2000,cDNA,transcriptomic,RNA-Seq,SRA: https://www.ncbi.nlm.nih.gov/sra?term=SRX259184,BioSample: https://www.ncbi.nlm.nih.gov/biosample/SAMN01997361,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1112nnn/GSM1112569/suppl/GSM1112569_8cell_5-2_expression.txt.gz,,GSM1112569,,8C
SRX259185,GSM1112570,Public on Jan 10 2014,Apr 02 2013,May 15 2019,SRA,1,8-cell stage blastomere,Mus musculus,strain: CAST/EiJ(mother) x C57BL/6J(father),cross: first generation cross,developmental stage: 8-cell stage blastomere,,polyA RNA,We used lysis buffer of the kit 'SMARTer Ultra Low Input RNA for Illumina Sequencing' from Clontech,We used the kit 'SMARTer Ultra Low Input RNA for Illumina Sequencing' from Clontech,10090,8-cell stage embryo 5 cell 3,"For expression values, we aligned reads using bowtie 0.12.7, option --best, against the genome and transcriptome (Ensembl, version 16 May 2011) with the genotype of both strains, in mm9 coordinates",Non-uniquely mapped reads were removed,"Rpkmforgenes (available at http://sandberg.cmb.ki.se/rnaseq/), options -readcount -fulltranscript -mRNAnorm -rmnameoverlap -u, was used to generate RPKM values and read counts. We used a file with unique positions from Storvall et al. 2013 PLOS ONE.","For allelic ratios, we aligned using gsnap version 2012-07-20, with tolerance for known SNP positions",We used samtools mpileup to extract allelic counts,Genome_build: mm9,Supplementary_files_format_and_content: gene expression values (tab-delimited text),GPL13112,"Daniel,,Ramsköld",daniel.ramskold@ki.se,"Rickard Sandberg's group (rickard.sandberg@ki.se)  (2008-2014, 2018-); Rheumatology unit (2014-2018)",Karolinska Institutet,Nobels väg 3,Stockholm,17177,Sweden,0,Illumina HiSeq 2000,cDNA,transcriptomic,RNA-Seq,SRA: https://www.ncbi.nlm.nih.gov/sra?term=SRX259185,BioSample: https://www.ncbi.nlm.nih.gov/biosample/SAMN01997362,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1112nnn/GSM1112570/suppl/GSM1112570_8cell_5-3_expression.txt.gz,,GSM1112570,,8C
SRX259186,GSM1112571,Public on Jan 10 2014,Apr 02 2013,May 15 2019,SRA,1,8-cell stage blastomere,Mus musculus,strain: CAST/EiJ(mother) x C57BL/6J(father),cross: first generation cross,developmental stage: 8-cell stage blastomere,,polyA RNA,We used lysis buffer of the kit 'SMARTer Ultra Low Input RNA for Illumina Sequencing' from Clontech,We used the kit 'SMARTer Ultra Low Input RNA for Illumina Sequencing' from Clontech,10090,8-cell stage embryo 5 cell 4,"For expression values, we aligned reads using bowtie 0.12.7, option --best, against the genome and transcriptome (Ensembl, version 16 May 2011) with the genotype of both strains, in mm9 coordinates",Non-uniquely mapped reads were removed,"Rpkmforgenes (available at http://sandberg.cmb.ki.se/rnaseq/), options -readcount -fulltranscript -mRNAnorm -rmnameoverlap -u, was used to generate RPKM values and read counts. We used a file with unique positions from Storvall et al. 2013 PLOS ONE.","For allelic ratios, we aligned using gsnap version 2012-07-20, with tolerance for known SNP positions",We used samtools mpileup to extract allelic counts,Genome_build: mm9,Supplementary_files_format_and_content: gene expression values (tab-delimited text),GPL13112,"Daniel,,Ramsköld",daniel.ramskold@ki.se,"Rickard Sandberg's group (rickard.sandberg@ki.se)  (2008-2014, 2018-); Rheumatology unit (2014-2018)",Karolinska Institutet,Nobels väg 3,Stockholm,17177,Sweden,0,Illumina HiSeq 2000,cDNA,transcriptomic,RNA-Seq,SRA: https://www.ncbi.nlm.nih.gov/sra?term=SRX259186,BioSample: https://www.ncbi.nlm.nih.gov/biosample/SAMN01997363,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1112nnn/GSM1112571/suppl/GSM1112571_8cell_5-4_expression.txt.gz,,GSM1112571,,8C
SRX259187,GSM1112572,Public on Jan 10 2014,Apr 02 2013,May 15 2019,SRA,1,8-cell stage blastomere,Mus musculus,strain: CAST/EiJ(mother) x C57BL/6J(father),cross: first generation cross,developmental stage: 8-cell stage blastomere,,polyA RNA,We used lysis buffer of the kit 'SMARTer Ultra Low Input RNA for Illumina Sequencing' from Clontech,We used the kit 'SMARTer Ultra Low Input RNA for Illumina Sequencing' from Clontech,10090,8-cell stage embryo 5 cell 6,"For expression values, we aligned reads using bowtie 0.12.7, option --best, against the genome and transcriptome (Ensembl, version 16 May 2011) with the genotype of both strains, in mm9 coordinates",Non-uniquely mapped reads were removed,"Rpkmforgenes (available at http://sandberg.cmb.ki.se/rnaseq/), options -readcount -fulltranscript -mRNAnorm -rmnameoverlap -u, was used to generate RPKM values and read counts. We used a file with unique positions from Storvall et al. 2013 PLOS ONE.","For allelic ratios, we aligned using gsnap version 2012-07-20, with tolerance for known SNP positions",We used samtools mpileup to extract allelic counts,Genome_build: mm9,Supplementary_files_format_and_content: gene expression values (tab-delimited text),GPL13112,"Daniel,,Ramsköld",daniel.ramskold@ki.se,"Rickard Sandberg's group (rickard.sandberg@ki.se)  (2008-2014, 2018-); Rheumatology unit (2014-2018)",Karolinska Institutet,Nobels väg 3,Stockholm,17177,Sweden,0,Illumina HiSeq 2000,cDNA,transcriptomic,RNA-Seq,SRA: https://www.ncbi.nlm.nih.gov/sra?term=SRX259187,BioSample: https://www.ncbi.nlm.nih.gov/biosample/SAMN01997364,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1112nnn/GSM1112572/suppl/GSM1112572_8cell_5-6_expression.txt.gz,,GSM1112572,,8C
SRX259188,GSM1112573,Public on Jan 10 2014,Apr 02 2013,May 15 2019,SRA,1,8-cell stage blastomere,Mus musculus,strain: CAST/EiJ(mother) x C57BL/6J(father),cross: first generation cross,developmental stage: 8-cell stage blastomere,,polyA RNA,We used lysis buffer of the kit 'SMARTer Ultra Low Input RNA for Illumina Sequencing' from Clontech,We used the kit 'SMARTer Ultra Low Input RNA for Illumina Sequencing' from Clontech,10090,8-cell stage embryo 5 cell 7,"For expression values, we aligned reads using bowtie 0.12.7, option --best, against the genome and transcriptome (Ensembl, version 16 May 2011) with the genotype of both strains, in mm9 coordinates",Non-uniquely mapped reads were removed,"Rpkmforgenes (available at http://sandberg.cmb.ki.se/rnaseq/), options -readcount -fulltranscript -mRNAnorm -rmnameoverlap -u, was used to generate RPKM values and read counts. We used a file with unique positions from Storvall et al. 2013 PLOS ONE.","For allelic ratios, we aligned using gsnap version 2012-07-20, with tolerance for known SNP positions",We used samtools mpileup to extract allelic counts,Genome_build: mm9,Supplementary_files_format_and_content: gene expression values (tab-delimited text),GPL13112,"Daniel,,Ramsköld",daniel.ramskold@ki.se,"Rickard Sandberg's group (rickard.sandberg@ki.se)  (2008-2014, 2018-); Rheumatology unit (2014-2018)",Karolinska Institutet,Nobels väg 3,Stockholm,17177,Sweden,0,Illumina HiSeq 2000,cDNA,transcriptomic,RNA-Seq,SRA: https://www.ncbi.nlm.nih.gov/sra?term=SRX259188,BioSample: https://www.ncbi.nlm.nih.gov/biosample/SAMN01997365,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1112nnn/GSM1112573/suppl/GSM1112573_8cell_5-7_expression.txt.gz,,GSM1112573,,8C
SRX259189,GSM1112574,Public on Jan 10 2014,Apr 02 2013,May 15 2019,SRA,1,8-cell stage blastomere,Mus musculus,strain: CAST/EiJ(mother) x C57BL/6J(father),cross: first generation cross,developmental stage: 8-cell stage blastomere,,polyA RNA,We used lysis buffer of the kit 'SMARTer Ultra Low Input RNA for Illumina Sequencing' from Clontech,We used the kit 'SMARTer Ultra Low Input RNA for Illumina Sequencing' from Clontech,10090,8-cell stage embryo 5 cell 8,"For expression values, we aligned reads using bowtie 0.12.7, option --best, against the genome and transcriptome (Ensembl, version 16 May 2011) with the genotype of both strains, in mm9 coordinates",Non-uniquely mapped reads were removed,"Rpkmforgenes (available at http://sandberg.cmb.ki.se/rnaseq/), options -readcount -fulltranscript -mRNAnorm -rmnameoverlap -u, was used to generate RPKM values and read counts. We used a file with unique positions from Storvall et al. 2013 PLOS ONE.","For allelic ratios, we aligned using gsnap version 2012-07-20, with tolerance for known SNP positions",We used samtools mpileup to extract allelic counts,Genome_build: mm9,Supplementary_files_format_and_content: gene expression values (tab-delimited text),GPL13112,"Daniel,,Ramsköld",daniel.ramskold@ki.se,"Rickard Sandberg's group (rickard.sandberg@ki.se)  (2008-2014, 2018-); Rheumatology unit (2014-2018)",Karolinska Institutet,Nobels väg 3,Stockholm,17177,Sweden,0,Illumina HiSeq 2000,cDNA,transcriptomic,RNA-Seq,SRA: https://www.ncbi.nlm.nih.gov/sra?term=SRX259189,BioSample: https://www.ncbi.nlm.nih.gov/biosample/SAMN01997366,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1112nnn/GSM1112574/suppl/GSM1112574_8cell_5-8_expression.txt.gz,,GSM1112574,,8C
SRX259190,GSM1112575,Public on Jan 10 2014,Apr 02 2013,May 15 2019,SRA,1,8-cell stage blastomere,Mus musculus,strain: CAST/EiJ(mother) x C57BL/6J(father),cross: first generation cross,developmental stage: 8-cell stage blastomere,,polyA RNA,We used lysis buffer of the kit 'SMARTer Ultra Low Input RNA for Illumina Sequencing' from Clontech,We used the kit 'SMARTer Ultra Low Input RNA for Illumina Sequencing' from Clontech,10090,8-cell stage embryo 8 cell 1,"For expression values, we aligned reads using bowtie 0.12.7, option --best, against the genome and transcriptome (Ensembl, version 16 May 2011) with the genotype of both strains, in mm9 coordinates",Non-uniquely mapped reads were removed,"Rpkmforgenes (available at http://sandberg.cmb.ki.se/rnaseq/), options -readcount -fulltranscript -mRNAnorm -rmnameoverlap -u, was used to generate RPKM values and read counts. We used a file with unique positions from Storvall et al. 2013 PLOS ONE.","For allelic ratios, we aligned using gsnap version 2012-07-20, with tolerance for known SNP positions",We used samtools mpileup to extract allelic counts,Genome_build: mm9,Supplementary_files_format_and_content: gene expression values (tab-delimited text),GPL13112,"Daniel,,Ramsköld",daniel.ramskold@ki.se,"Rickard Sandberg's group (rickard.sandberg@ki.se)  (2008-2014, 2018-); Rheumatology unit (2014-2018)",Karolinska Institutet,Nobels väg 3,Stockholm,17177,Sweden,0,Illumina HiSeq 2000,cDNA,transcriptomic,RNA-Seq,SRA: https://www.ncbi.nlm.nih.gov/sra?term=SRX259190,BioSample: https://www.ncbi.nlm.nih.gov/biosample/SAMN01997367,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1112nnn/GSM1112575/suppl/GSM1112575_8cell_8-1_expression.txt.gz,,GSM1112575,,8C
SRX259191,GSM1112576,Public on Jan 10 2014,Apr 02 2013,May 15 2019,SRA,1,8-cell stage blastomere,Mus musculus,strain: CAST/EiJ(mother) x C57BL/6J(father),cross: first generation cross,developmental stage: 8-cell stage blastomere,,polyA RNA,We used lysis buffer of the kit 'SMARTer Ultra Low Input RNA for Illumina Sequencing' from Clontech,We used the kit 'SMARTer Ultra Low Input RNA for Illumina Sequencing' from Clontech,10090,8-cell stage embryo 8 cell 2,"For expression values, we aligned reads using bowtie 0.12.7, option --best, against the genome and transcriptome (Ensembl, version 16 May 2011) with the genotype of both strains, in mm9 coordinates",Non-uniquely mapped reads were removed,"Rpkmforgenes (available at http://sandberg.cmb.ki.se/rnaseq/), options -readcount -fulltranscript -mRNAnorm -rmnameoverlap -u, was used to generate RPKM values and read counts. We used a file with unique positions from Storvall et al. 2013 PLOS ONE.","For allelic ratios, we aligned using gsnap version 2012-07-20, with tolerance for known SNP positions",We used samtools mpileup to extract allelic counts,Genome_build: mm9,Supplementary_files_format_and_content: gene expression values (tab-delimited text),GPL13112,"Daniel,,Ramsköld",daniel.ramskold@ki.se,"Rickard Sandberg's group (rickard.sandberg@ki.se)  (2008-2014, 2018-); Rheumatology unit (2014-2018)",Karolinska Institutet,Nobels väg 3,Stockholm,17177,Sweden,0,Illumina HiSeq 2000,cDNA,transcriptomic,RNA-Seq,SRA: https://www.ncbi.nlm.nih.gov/sra?term=SRX259191,BioSample: https://www.ncbi.nlm.nih.gov/biosample/SAMN01997368,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1112nnn/GSM1112576/suppl/GSM1112576_8cell_8-2_expression.txt.gz,,GSM1112576,,8C
SRX259192,GSM1112577,Public on Jan 10 2014,Apr 02 2013,May 15 2019,SRA,1,8-cell stage blastomere,Mus musculus,strain: CAST/EiJ(mother) x C57BL/6J(father),cross: first generation cross,developmental stage: 8-cell stage blastomere,,polyA RNA,We used lysis buffer of the kit 'SMARTer Ultra Low Input RNA for Illumina Sequencing' from Clontech,We used the kit 'SMARTer Ultra Low Input RNA for Illumina Sequencing' from Clontech,10090,8-cell stage embryo 8 cell 3,"For expression values, we aligned reads using bowtie 0.12.7, option --best, against the genome and transcriptome (Ensembl, version 16 May 2011) with the genotype of both strains, in mm9 coordinates",Non-uniquely mapped reads were removed,"Rpkmforgenes (available at http://sandberg.cmb.ki.se/rnaseq/), options -readcount -fulltranscript -mRNAnorm -rmnameoverlap -u, was used to generate RPKM values and read counts. We used a file with unique positions from Storvall et al. 2013 PLOS ONE.","For allelic ratios, we aligned using gsnap version 2012-07-20, with tolerance for known SNP positions",We used samtools mpileup to extract allelic counts,Genome_build: mm9,Supplementary_files_format_and_content: gene expression values (tab-delimited text),GPL13112,"Daniel,,Ramsköld",daniel.ramskold@ki.se,"Rickard Sandberg's group (rickard.sandberg@ki.se)  (2008-2014, 2018-); Rheumatology unit (2014-2018)",Karolinska Institutet,Nobels väg 3,Stockholm,17177,Sweden,0,Illumina HiSeq 2000,cDNA,transcriptomic,RNA-Seq,SRA: https://www.ncbi.nlm.nih.gov/sra?term=SRX259192,BioSample: https://www.ncbi.nlm.nih.gov/biosample/SAMN01997369,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1112nnn/GSM1112577/suppl/GSM1112577_8cell_8-3_expression.txt.gz,,GSM1112577,,8C
SRX259193,GSM1112578,Public on Jan 10 2014,Apr 02 2013,May 15 2019,SRA,1,8-cell stage blastomere,Mus musculus,strain: CAST/EiJ(mother) x C57BL/6J(father),cross: first generation cross,developmental stage: 8-cell stage blastomere,,polyA RNA,We used lysis buffer of the kit 'SMARTer Ultra Low Input RNA for Illumina Sequencing' from Clontech,We used the kit 'SMARTer Ultra Low Input RNA for Illumina Sequencing' from Clontech,10090,8-cell stage embryo 8 cell 4,"For expression values, we aligned reads using bowtie 0.12.7, option --best, against the genome and transcriptome (Ensembl, version 16 May 2011) with the genotype of both strains, in mm9 coordinates",Non-uniquely mapped reads were removed,"Rpkmforgenes (available at http://sandberg.cmb.ki.se/rnaseq/), options -readcount -fulltranscript -mRNAnorm -rmnameoverlap -u, was used to generate RPKM values and read counts. We used a file with unique positions from Storvall et al. 2013 PLOS ONE.","For allelic ratios, we aligned using gsnap version 2012-07-20, with tolerance for known SNP positions",We used samtools mpileup to extract allelic counts,Genome_build: mm9,Supplementary_files_format_and_content: gene expression values (tab-delimited text),GPL13112,"Daniel,,Ramsköld",daniel.ramskold@ki.se,"Rickard Sandberg's group (rickard.sandberg@ki.se)  (2008-2014, 2018-); Rheumatology unit (2014-2018)",Karolinska Institutet,Nobels väg 3,Stockholm,17177,Sweden,0,Illumina HiSeq 2000,cDNA,transcriptomic,RNA-Seq,SRA: https://www.ncbi.nlm.nih.gov/sra?term=SRX259193,BioSample: https://www.ncbi.nlm.nih.gov/biosample/SAMN01997370,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1112nnn/GSM1112578/suppl/GSM1112578_8cell_8-4_expression.txt.gz,,GSM1112578,,8C
SRX259194,GSM1112579,Public on Jan 10 2014,Apr 02 2013,May 15 2019,SRA,1,8-cell stage blastomere,Mus musculus,strain: CAST/EiJ(mother) x C57BL/6J(father),cross: first generation cross,developmental stage: 8-cell stage blastomere,,polyA RNA,We used lysis buffer of the kit 'SMARTer Ultra Low Input RNA for Illumina Sequencing' from Clontech,We used the kit 'SMARTer Ultra Low Input RNA for Illumina Sequencing' from Clontech,10090,8-cell stage embryo 8 cell 6,"For expression values, we aligned reads using bowtie 0.12.7, option --best, against the genome and transcriptome (Ensembl, version 16 May 2011) with the genotype of both strains, in mm9 coordinates",Non-uniquely mapped reads were removed,"Rpkmforgenes (available at http://sandberg.cmb.ki.se/rnaseq/), options -readcount -fulltranscript -mRNAnorm -rmnameoverlap -u, was used to generate RPKM values and read counts. We used a file with unique positions from Storvall et al. 2013 PLOS ONE.","For allelic ratios, we aligned using gsnap version 2012-07-20, with tolerance for known SNP positions",We used samtools mpileup to extract allelic counts,Genome_build: mm9,Supplementary_files_format_and_content: gene expression values (tab-delimited text),GPL13112,"Daniel,,Ramsköld",daniel.ramskold@ki.se,"Rickard Sandberg's group (rickard.sandberg@ki.se)  (2008-2014, 2018-); Rheumatology unit (2014-2018)",Karolinska Institutet,Nobels väg 3,Stockholm,17177,Sweden,0,Illumina HiSeq 2000,cDNA,transcriptomic,RNA-Seq,SRA: https://www.ncbi.nlm.nih.gov/sra?term=SRX259194,BioSample: https://www.ncbi.nlm.nih.gov/biosample/SAMN01997371,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1112nnn/GSM1112579/suppl/GSM1112579_8cell_8-6_expression.txt.gz,,GSM1112579,,8C
SRX259195,GSM1112580,Public on Jan 10 2014,Apr 02 2013,May 15 2019,SRA,1,8-cell stage blastomere,Mus musculus,strain: CAST/EiJ(mother) x C57BL/6J(father),cross: first generation cross,developmental stage: 8-cell stage blastomere,,polyA RNA,We used lysis buffer of the kit 'SMARTer Ultra Low Input RNA for Illumina Sequencing' from Clontech,We used the kit 'SMARTer Ultra Low Input RNA for Illumina Sequencing' from Clontech,10090,8-cell stage embryo 8 cell 7,"For expression values, we aligned reads using bowtie 0.12.7, option --best, against the genome and transcriptome (Ensembl, version 16 May 2011) with the genotype of both strains, in mm9 coordinates",Non-uniquely mapped reads were removed,"Rpkmforgenes (available at http://sandberg.cmb.ki.se/rnaseq/), options -readcount -fulltranscript -mRNAnorm -rmnameoverlap -u, was used to generate RPKM values and read counts. We used a file with unique positions from Storvall et al. 2013 PLOS ONE.","For allelic ratios, we aligned using gsnap version 2012-07-20, with tolerance for known SNP positions",We used samtools mpileup to extract allelic counts,Genome_build: mm9,Supplementary_files_format_and_content: gene expression values (tab-delimited text),GPL13112,"Daniel,,Ramsköld",daniel.ramskold@ki.se,"Rickard Sandberg's group (rickard.sandberg@ki.se)  (2008-2014, 2018-); Rheumatology unit (2014-2018)",Karolinska Institutet,Nobels väg 3,Stockholm,17177,Sweden,0,Illumina HiSeq 2000,cDNA,transcriptomic,RNA-Seq,SRA: https://www.ncbi.nlm.nih.gov/sra?term=SRX259195,BioSample: https://www.ncbi.nlm.nih.gov/biosample/SAMN01997372,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1112nnn/GSM1112580/suppl/GSM1112580_8cell_8-7_expression.txt.gz,,GSM1112580,,8C
SRX259196,GSM1112581,Public on Jan 10 2014,Apr 02 2013,May 15 2019,SRA,1,8-cell stage blastomere,Mus musculus,strain: CAST/EiJ(mother) x C57BL/6J(father),cross: first generation cross,developmental stage: 8-cell stage blastomere,,polyA RNA,We used lysis buffer of the kit 'SMARTer Ultra Low Input RNA for Illumina Sequencing' from Clontech,We used the kit 'SMARTer Ultra Low Input RNA for Illumina Sequencing' from Clontech,10090,8-cell stage embryo 8 cell 8,"For expression values, we aligned reads using bowtie 0.12.7, option --best, against the genome and transcriptome (Ensembl, version 16 May 2011) with the genotype of both strains, in mm9 coordinates",Non-uniquely mapped reads were removed,"Rpkmforgenes (available at http://sandberg.cmb.ki.se/rnaseq/), options -readcount -fulltranscript -mRNAnorm -rmnameoverlap -u, was used to generate RPKM values and read counts. We used a file with unique positions from Storvall et al. 2013 PLOS ONE.","For allelic ratios, we aligned using gsnap version 2012-07-20, with tolerance for known SNP positions",We used samtools mpileup to extract allelic counts,Genome_build: mm9,Supplementary_files_format_and_content: gene expression values (tab-delimited text),GPL13112,"Daniel,,Ramsköld",daniel.ramskold@ki.se,"Rickard Sandberg's group (rickard.sandberg@ki.se)  (2008-2014, 2018-); Rheumatology unit (2014-2018)",Karolinska Institutet,Nobels väg 3,Stockholm,17177,Sweden,0,Illumina HiSeq 2000,cDNA,transcriptomic,RNA-Seq,SRA: https://www.ncbi.nlm.nih.gov/sra?term=SRX259196,BioSample: https://www.ncbi.nlm.nih.gov/biosample/SAMN01997373,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1112nnn/GSM1112581/suppl/GSM1112581_8cell_8-8_expression.txt.gz,,GSM1112581,,8C
SRX259210,GSM1112595,Public on Jan 10 2014,Apr 02 2013,May 15 2019,SRA,1,2-cell stage blastomere,Mus musculus,strain: C57BL/6J,developmental stage: 2-cell stage blastomere,,,polyA RNA,We used lysis buffer of the kit 'SMARTer Ultra Low Input RNA for Illumina Sequencing' from Clontech,We used the kit 'SMARTer Ultra Low Input RNA for Illumina Sequencing' from Clontech,10090,2-cell stage embryo 16 cell 1,"For expression values, we aligned reads using bowtie 0.12.7, option --best, against the genome and transcriptome (Ensembl, version 16 May 2011) with the genotype of both strains, in mm9 coordinates",Non-uniquely mapped reads were removed,"Rpkmforgenes (available at http://sandberg.cmb.ki.se/rnaseq/), options -readcount -fulltranscript -mRNAnorm -rmnameoverlap -u, was used to generate RPKM values and read counts. We used a file with unique positions from Storvall et al. 2013 PLOS ONE.","For allelic ratios, we aligned using gsnap version 2012-07-20, with tolerance for known SNP positions",We used samtools mpileup to extract allelic counts,Genome_build: mm9,Supplementary_files_format_and_content: gene expression values (tab-delimited text),GPL13112,"Daniel,,Ramsköld",daniel.ramskold@ki.se,"Rickard Sandberg's group (rickard.sandberg@ki.se)  (2008-2014, 2018-); Rheumatology unit (2014-2018)",Karolinska Institutet,Nobels väg 3,Stockholm,17177,Sweden,0,Illumina HiSeq 2000,cDNA,transcriptomic,RNA-Seq,SRA: https://www.ncbi.nlm.nih.gov/sra?term=SRX259210,BioSample: https://www.ncbi.nlm.nih.gov/biosample/SAMN01997387,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1112nnn/GSM1112595/suppl/GSM1112595_C57twocell_16-1_expression.txt.gz,,GSM1112595,,2C
SRX259211,GSM1112596,Public on Jan 10 2014,Apr 02 2013,May 15 2019,SRA,1,2-cell stage blastomere,Mus musculus,strain: C57BL/6J,developmental stage: 2-cell stage blastomere,,,polyA RNA,We used lysis buffer of the kit 'SMARTer Ultra Low Input RNA for Illumina Sequencing' from Clontech,We used the kit 'SMARTer Ultra Low Input RNA for Illumina Sequencing' from Clontech,10090,2-cell stage embryo 16 cell 2,"For expression values, we aligned reads using bowtie 0.12.7, option --best, against the genome and transcriptome (Ensembl, version 16 May 2011) with the genotype of both strains, in mm9 coordinates",Non-uniquely mapped reads were removed,"Rpkmforgenes (available at http://sandberg.cmb.ki.se/rnaseq/), options -readcount -fulltranscript -mRNAnorm -rmnameoverlap -u, was used to generate RPKM values and read counts. We used a file with unique positions from Storvall et al. 2013 PLOS ONE.","For allelic ratios, we aligned using gsnap version 2012-07-20, with tolerance for known SNP positions",We used samtools mpileup to extract allelic counts,Genome_build: mm9,Supplementary_files_format_and_content: gene expression values (tab-delimited text),GPL13112,"Daniel,,Ramsköld",daniel.ramskold@ki.se,"Rickard Sandberg's group (rickard.sandberg@ki.se)  (2008-2014, 2018-); Rheumatology unit (2014-2018)",Karolinska Institutet,Nobels väg 3,Stockholm,17177,Sweden,0,Illumina HiSeq 2000,cDNA,transcriptomic,RNA-Seq,SRA: https://www.ncbi.nlm.nih.gov/sra?term=SRX259211,BioSample: https://www.ncbi.nlm.nih.gov/biosample/SAMN01997388,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1112nnn/GSM1112596/suppl/GSM1112596_C57twocell_16-2_expression.txt.gz,,GSM1112596,,2C
SRX259212,GSM1112597,Public on Jan 10 2014,Apr 02 2013,May 15 2019,SRA,1,2-cell stage blastomere,Mus musculus,strain: C57BL/6J,developmental stage: 2-cell stage blastomere,,,polyA RNA,We used lysis buffer of the kit 'SMARTer Ultra Low Input RNA for Illumina Sequencing' from Clontech,We used the kit 'SMARTer Ultra Low Input RNA for Illumina Sequencing' from Clontech,10090,2-cell stage embryo 18 cell 1,"For expression values, we aligned reads using bowtie 0.12.7, option --best, against the genome and transcriptome (Ensembl, version 16 May 2011) with the genotype of both strains, in mm9 coordinates",Non-uniquely mapped reads were removed,"Rpkmforgenes (available at http://sandberg.cmb.ki.se/rnaseq/), options -readcount -fulltranscript -mRNAnorm -rmnameoverlap -u, was used to generate RPKM values and read counts. We used a file with unique positions from Storvall et al. 2013 PLOS ONE.","For allelic ratios, we aligned using gsnap version 2012-07-20, with tolerance for known SNP positions",We used samtools mpileup to extract allelic counts,Genome_build: mm9,Supplementary_files_format_and_content: gene expression values (tab-delimited text),GPL13112,"Daniel,,Ramsköld",daniel.ramskold@ki.se,"Rickard Sandberg's group (rickard.sandberg@ki.se)  (2008-2014, 2018-); Rheumatology unit (2014-2018)",Karolinska Institutet,Nobels väg 3,Stockholm,17177,Sweden,0,Illumina HiSeq 2000,cDNA,transcriptomic,RNA-Seq,SRA: https://www.ncbi.nlm.nih.gov/sra?term=SRX259212,BioSample: https://www.ncbi.nlm.nih.gov/biosample/SAMN01997389,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1112nnn/GSM1112597/suppl/GSM1112597_C57twocell_18-1_expression.txt.gz,,GSM1112597,,2C
